517397,20250110,35.03,35.03,35.03,35.03,35030
517399,20250110,4.88,4.88,4.88,4.88,1751
517411,20250110,19.37,19.37,18.24,18.24,5736
517415,20250110,13.62,14.15,12.15,12.83,1040346
517417,20250110,592.05,599,572.1,591.15,2305901
517421,20250110,785.95,785.95,754.2,756.85,155337
517423,20250110,223.4,223.4,216.6,216.6,82589
517429,20250110,99,101,93.05,96.7,331647
517431,20250110,99.5,101.45,99.5,100,350482
517437,20250110,154,159.9,154,159.9,11863
517447,20250110,198.1,198.1,198.1,198.1,79636
517449,20250110,1089,1180,1040,1149.1,16866335
517467,20250110,205.95,205.95,192.15,193.9,18660426
517477,20250110,393.75,402,391,399.95,619042
517494,20250110,22.49,22.49,21,21.27,317575
517498,20250110,1710,1835,1672.05,1728.75,55124101
517500,20250110,289.2,290,277.55,279.1,7450927
517506,20250110,799,799,778,787.85,387457
517514,20250110,179.05,186,169.9,181.45,2686720
517522,20250110,485,502.65,477.15,499.15,1168495
517530,20250110,24,24,22.05,22.32,376622
517536,20250110,318.8,319.35,310.1,312.35,1047981
517544,20250110,1960.05,1997,1877.5,1890.15,4592625
517546,20250110,115.55,119,109.85,115.3,3463896
517554,20250110,2.17,2.17,2.17,2.17,1088632
517556,20250110,30.71,31.83,29.7,30.03,1591284
517562,20250110,111.3,111.3,106.8,108.7,2415464
517569,20250110,4209.1,4244.4,4163,4171.4,4923874
518011,20250110,83.24,89.89,80.05,80.32,7952
518053,20250110,4.8,4.8,4.8,4.8,96
518075,20250110,459.95,468.85,453,457.4,406766
518091,20250110,169.95,169.95,169.95,169.95,509
519003,20250110,490.35,516,488,502.85,2884163
519014,20250110,13.18,13.18,13.18,13.18,6603
519064,20250110,103.44,103.44,94,94,5950
519091,20250110,9893.05,9893.05,9641.55,9751,2965793
519097,20250110,31.27,31.27,29.5,29.64,90051
519105,20250110,72.5,72.5,70.86,71.2,316624
519126,20250110,506.25,506.45,494.8,500.3,2571472
519136,20250110,134.9,134.9,127,127.85,559478
519152,20250110,8100,8100,8070,8090,1651485
519156,20250110,3672.65,3672.65,3535.35,3576.55,56508920
519174,20250110,13.49,13.84,13.49,13.5,17990
519183,20250110,276.6,281.6,262.15,276.9,2168063
519191,20250110,9,9,8.82,8.82,130546
519214,20250110,16.22,16.22,16.22,16.22,1622
519216,20250110,51.77,51.77,51.77,51.77,1430198
519224,20250110,37.5,37.98,36.5,36.98,28326
519230,20250110,65.99,66.75,60.46,61.02,862230
519234,20250110,84.6,85,84.58,85,11514
519238,20250110,31.83,31.83,31.83,31.83,30970
519260,20250110,0.49,0.49,0.49,0.49,11851
519285,20250110,9.8,10,9.35,9.99,45273
519287,20250110,62.01,65.5,55,60.23,4150516
519295,20250110,353.45,365.65,350.6,358.25,89918
519299,20250110,177.7,177.7,166.2,167.25,1014548
519307,20250110,1.58,1.63,1.55,1.58,252802
519331,20250110,51.7,51.7,47.18,48.59,287442
519359,20250110,71.39,74.77,71.39,71.47,4582
519367,20250110,245.85,245.85,240,245.85,90398
519383,20250110,102.3,102.3,101.05,101.05,51782
519397,20250110,74.85,77.04,70.12,71.15,7196084
519421,20250110,2220,2220,2089.9,2093.45,1980187
519455,20250110,63.59,65.75,55,63.11,518188
519457,20250110,57.31,59,53,54.05,4106718
519463,20250110,180.05,186.1,179,183.1,63200
519471,20250110,202.4,206,202.4,205.6,106035
519475,20250110,85.94,85.94,85.94,85.94,171
519477,20250110,478.4,478.4,478.4,478.4,204276
519479,20250110,10.24,10.24,10.12,10.24,86278
519483,20250110,50.5,50.5,46.9,48.45,66513
519494,20250110,72.8,72.8,69.16,69.16,16398
519500,20250110,13.19,14.1,13.19,13.47,35352
519506,20250110,16.97,16.97,16.97,16.97,3394
519528,20250110,26.9,26.9,26.42,26.42,93424
519532,20250110,16.55,16.98,16.15,16.48,299665
519552,20250110,464.9,464.9,444.8,450.8,7566123
519566,20250110,196,196,181.6,187.1,1273552
519574,20250110,51.5,52.9,51.5,52.71,292108
519600,20250110,677.5,677.5,642.05,659.9,6271218
519602,20250110,160.8,165.4,153.8,157.05,55519623
519604,20250110,17.11,18,17.11,18,3097
519612,20250110,64.78,67.5,63,63,110298
520008,20250110,90,90.04,86.05,86.33,3639429
520021,20250110,111.7,111.7,106.1,107.85,200128
520043,20250110,138.6,139.6,135.85,136.4,358970
520051,20250110,97.5,97.5,94.29,94.86,12610551
520056,20250110,10247.8,10251.15,9800.05,9844.95,10402567
520057,20250110,163,164.2,157.3,158.85,3782999
520059,20250110,96,96,91.04,92.39,586647
520066,20250110,80.02,83.66,80.02,82.58,619118
520073,20250110,859.05,862.25,850,850.85,1703120
520075,20250110,171.2,171.8,161,164.5,1343311
520086,20250110,138,141.95,136.35,139.9,178606
520111,20250110,3132.6,3142.8,3074.25,3082.95,1517858
520113,20250110,4544.95,4544.95,4145.7,4180.45,5785896
520119,20250110,629.5,657.85,615.05,619.45,1693718
520121,20250110,5.95,5.95,5.66,5.66,398
520123,20250110,110.5,113,108.4,109.9,145076
520127,20250110,27.57,27.57,24.63,25.03,256321
520131,20250110,36.33,36.33,36.33,36.33,3633
520141,20250110,12.55,13.13,12.31,12.81,221993
520151,20250110,412.2,412.25,389.05,395.2,1063786
520155,20250110,42.68,45.91,42.25,44.65,44532
521005,20250110,36.45,37.6,34.55,35.65,22168307
521016,20250110,328.3,328.35,316.45,318,8507253
521018,20250110,79.4,84.43,75,78.39,1148485
521034,20250110,41.1,41.35,39.67,41.1,81054
521048,20250110,32.9,32.95,31.6,31.62,14388
521054,20250110,22.6,22.6,20.76,21.82,3296
521062,20250110,4.04,4.12,4.04,4.04,31606
521064,20250110,32.15,32.3,31.15,31.44,15857915
521070,20250110,19.84,19.88,19.15,19.48,29875826
521080,20250110,9.42,9.98,9.2,9.41,64041
521097,20250110,197,199,182.8,189.65,1159833
521105,20250110,49.89,49.89,48,48.96,36417
521109,20250110,33.6,36.88,33.6,35.51,70968
521113,20250110,43.82,43.82,43.82,43.82,176682
521131,20250110,27.79,27.79,25.82,26.49,40939
521137,20250110,10.5,11,10.5,10.87,170995
521141,20250110,27.6,28.97,26.5,27.07,163662
521149,20250110,12.5,13.23,12.5,12.5,3090
521151,20250110,69.85,69.85,62.99,65.83,363366
521161,20250110,40.29,41.4,39.5,41.4,13342
521163,20250110,136,136,115,117.15,599874
521178,20250110,60.6,60.6,55.66,55.67,640941
521180,20250110,14.21,14.26,14.21,14.21,43422
521194,20250110,626,654.55,611.15,616.2,437095
521200,20250110,89.9,89.9,75.41,77.23,230863
521206,20250110,2.89,2.89,2.65,2.79,63190
521216,20250110,192,204,180,186.1,553183
521220,20250110,44.5,44.5,40.3,41.65,65387
521222,20250110,59.75,61,59.16,59.19,54903
521226,20250110,24.76,24.76,23.53,23.53,18294
521228,20250110,3.01,3.03,2.9,2.96,160731
521232,20250110,66.78,66.78,66.78,66.78,40068
521234,20250110,41.7,42,41.7,41.89,11683
521240,20250110,159.1,159.1,157,157.7,1264
521242,20250110,32,32.23,29.18,32.09,5833
521246,20250110,3.13,3.13,2.87,2.9,231004
521248,20250110,685,699,647,689.85,9754106
522001,20250110,138,138,129.35,129.8,531302
522004,20250110,126.25,135,118.3,121.7,22398496
522005,20250110,172.1,179.55,170,175.8,828523
522014,20250110,257,261.05,249.05,251.25,818084
522017,20250110,943.05,969.95,922.05,929.45,5477995
522027,20250110,116.75,116.75,116.75,116.75,117567
522029,20250110,350.5,352.6,337.85,337.85,9752526
522034,20250110,491.4,491.4,473,475.75,796022
522036,20250110,103.45,103.45,101.95,101.95,5821
522064,20250110,2700,2702.25,2621.65,2628.05,813009
522073,20250110,810,835,800,800,43063
522074,20250110,560.55,567.95,560,564.8,2515806
522091,20250110,123,123,119.25,119.25,261444
522101,20250110,467,469.65,455,459.6,23938394
522105,20250110,58,59.5,55.25,56.01,2277677
522108,20250110,1120.35,1134,1059.85,1066.9,3753241
522113,20250110,2969.95,2969.95,2869,2886.4,2850470
522122,20250110,2060,2095,2011,2048,1828303
522134,20250110,178.05,182.45,169.6,169.7,3028506
522152,20250110,108.05,111.05,107.05,109.05,83042
522163,20250110,148.3,148.3,139.5,142.7,3089627
522165,20250110,47.45,47.45,44.16,44.72,1055366
522183,20250110,449.5,449.5,421,425.55,1380842
522195,20250110,2393.15,2393.15,2300,2348.9,7603883
522205,20250110,781,791.65,731.35,738.7,30538819
522207,20250110,116,116,112.35,113.25,48309
522209,20250110,9.71,9.99,9.48,9.57,117979
522215,20250110,355.4,366.75,352.3,355.15,4731253
522217,20250110,350,354,334.25,350.1,645842
522229,20250110,421.9,421.9,398,400.75,13565870
522231,20250110,295,295,281.1,291.35,1889777
522235,20250110,4.57,4.57,4.36,4.4,149092
522237,20250110,29.6,29.9,29.21,29.89,26452
522241,20250110,440,440,421.7,422.65,943844
522249,20250110,588.9,600,575.75,588.5,2960560
522251,20250110,458,460.05,440,451.55,1839431
522257,20250110,220.4,229.15,216,225.6,69602213
522261,20250110,551,562.85,545.3,551.75,182559
522267,20250110,73.71,73.88,73.71,73.88,63609
522273,20250110,283.7,283.7,283.7,283.7,1985
522275,20250110,1978.1,1999,1891.25,1967.9,228639864
522281,20250110,532.45,540.85,526,537.05,271488
522285,20250110,39.7,41.88,39.22,40.96,769520
522287,20250110,1241.2,1251.9,1200,1204,13947341
522289,20250110,53,53,50.4,51.58,873070
522292,20250110,118,118,110,113.25,1466980
522294,20250110,202.05,202.05,196.15,201,60665
522295,20250110,724.1,740.6,715.1,734.35,591383
522650,20250110,1630,1635,1481,1619,3268875
523007,20250110,153.25,157.5,151.15,152.25,174795
523011,20250110,134.65,134.65,127,130.2,502153
523019,20250110,259,263,238,259.6,52918237
523021,20250110,58.1,60.95,52,53.23,821077
523023,20250110,123.95,123.95,110,110.65,4210220
523025,20250110,2549.95,2549.95,2459.8,2499.7,2772709
523054,20250110,1995,1995,1995,1995,5985
523062,20250110,56.14,56.14,56.14,56.14,67929
523100,20250110,330,335,312.95,333.05,4260295
523105,20250110,23.57,24.9,23.56,23.92,1141734
523116,20250110,774,774,735,765,51364
523120,20250110,31.18,31.18,29.2,29.36,219819
523127,20250110,411.4,411.4,388.3,396.2,2237730
523144,20250110,53.95,54.95,52.16,53.58,662674
523151,20250110,7.77,7.77,7.41,7.41,43148
523160,20250110,1480,1480,1410,1424.25,2388133
523186,20250110,344.4,358.85,326,330.45,118997
523204,20250110,60,60,56.9,57.12,918603
523207,20250110,126.1,126.15,123.2,124.9,341920
523229,20250110,95.94,95.94,90,91.86,3772342
523232,20250110,112.25,112.25,109,109,1339870
523242,20250110,20.55,20.55,19.8,19.8,46290
523248,20250110,240,240,233.1,235.05,166870
523260,20250110,37.18,37.18,35.45,35.7,207537
523261,20250110,1754.05,1754.3,1685,1707.8,3569559
523269,20250110,66.94,66.94,63.3,64.07,250978
523277,20250110,0.7,0.7,0.65,0.67,1616793
523283,20250110,197.55,201.5,197,200.4,14640
523289,20250110,124,124,118,122.45,449905
523301,20250110,3250,3296,3178,3253.55,2931976
523309,20250110,153.9,153.9,153.9,153.9,763805
523319,20250110,210.45,210.45,203.15,207.4,5396210
523323,20250110,6116,6135.85,5213.35,5631.9,173511062
523329,20250110,850.1,913,820.1,839.15,65604
523367,20250110,1059.35,1075.8,1048.05,1068.45,5753204
523369,20250110,186.6,186.6,178,179,1980797
523371,20250110,104.8,104.8,92.3,93.22,661767
523373,20250110,165.7,165.7,165.7,165.7,826511
523384,20250110,149.35,149.35,147.5,148.35,170249
523385,20250110,1887.2,1902.7,1866.05,1898.3,492776
523391,20250110,241.45,245.55,234.15,235.45,433639
523395,20250110,30495.05,30698.15,29601,29655.8,9615993
523398,20250110,1842.05,1860,1786.45,1836.6,3258631
523405,20250110,124.35,124.35,117.7,118.05,7983253
523411,20250110,1590,1610,1565,1590.8,3450765
523419,20250110,10.44,10.84,10.12,10.25,204322
523445,20250110,1080,1086.7,1032.4,1036.65,16271773
523457,20250110,6400,6461.65,6341.55,6442.35,31146630
523465,20250110,50.4,50.4,48.5,48.66,49265
523467,20250110,2.93,2.93,2.93,2.93,566773
523475,20250110,1370,1370,1302.2,1325.25,13496489
523483,20250110,310,310,300,304.8,711743
523537,20250110,50.49,50.49,48,48.18,174533
523539,20250110,163.9,164.1,156.2,158,7424403
523550,20250110,81.6,81.6,77,78.22,489083
523558,20250110,33.4,33.6,31.65,31.8,6386690
523566,20250110,72.99,78.2,72.99,78.2,151478
523574,20250110,0.64,0.64,0.64,0.64,68111
523586,20250110,276,278.9,262.2,263.65,1931248
523594,20250110,35.99,35.99,33.8,34.82,38757
523598,20250110,203.55,205.85,198.3,200,41402127
523606,20250110,2496.5,2513.95,2427.05,2447.85,3864100
523610,20250110,448.25,467.7,425,443.45,543014008
523618,20250110,802.05,802.05,782,784.15,1114036
523620,20250110,50.16,50.39,45.65,45.65,30982
523630,20250110,115.15,115.15,109.9,111,18930535
523638,20250110,177.5,179.1,175,175.5,287417
523642,20250110,3688.95,3688.95,3601.25,3614.15,55016913
523648,20250110,243.55,246,239.15,242.5,298413
523650,20250110,35.9,35.9,35.8,35.86,394
523660,20250110,72.5,72.5,69.3,69.68,1737380
523672,20250110,65,67.41,63.1,63.66,1548789
523676,20250110,188,192,181,185.15,741188
523694,20250110,382.35,382.35,363.55,366.5,472680
523696,20250110,62.2,62.2,58.01,58.63,1730073
523704,20250110,2950.05,3012,2886.5,2943.5,26044249
523708,20250110,2008.6,2032.75,1981.6,2003.25,5551120
523710,20250110,377,385,341.55,370.65,1677256
523712,20250110,5.25,5.25,5.15,5.15,72320
523716,20250110,381.9,381.9,354.45,356.25,8717139
523722,20250110,10.62,10.62,10.62,10.62,245205
523736,20250110,365.45,365.45,346.9,347.55,1977548
523752,20250110,21.82,21.82,20.58,20.71,233718
523754,20250110,109.5,109.85,105.2,105.35,582482
523782,20250110,17.2,17.2,15.58,15.75,26543
523790,20250110,15.45,15.45,15.43,15.43,9260
523792,20250110,1700.05,2045.9,1671,1982.45,44977174
523796,20250110,114,116.95,109.25,109.3,1334923
523826,20250110,59.57,59.57,59.57,59.57,98052
523828,20250110,117,118.9,115.5,118.25,528925
523832,20250110,19.8,20.23,19.61,19.61,7550
523836,20250110,88.7,88.7,88.7,88.7,45503
523838,20250110,316,316,309.45,309.5,1147374
523840,20250110,35.34,35.34,32.65,33.41,427239
523842,20250110,11.93,12.19,11.3,11.47,600842
523844,20250110,105.55,111.7,105.55,110.75,24972
523850,20250110,457.55,467,452.1,460.65,5118464
523862,20250110,64.35,64.35,64.35,64.35,122136
523888,20250110,8.1,8.1,8.1,8.1,8
523896,20250110,24.6,24.6,24.6,24.6,2533
524000,20250110,313.8,313.8,303.5,307.9,61715370
524013,20250110,16.6,16.6,15.84,16,142947
524019,20250110,3783.95,3783.95,3403.6,3512.8,8134041
524031,20250110,10.6,10.66,10.43,10.43,654
524037,20250110,224.35,228.2,211.05,216.95,2799160
524038,20250110,7.51,7.51,7.15,7.19,6254
524051,20250110,1380.8,1380.8,1291.55,1312,18857667
524055,20250110,62.74,62.74,62.74,62.74,12548
524075,20250110,1318.95,1318.95,1210.8,1226.3,3145828
524080,20250110,82.04,82.94,80,80,227775
524091,20250110,725.55,727.1,707,709.9,3348538
524109,20250110,519.75,530,504,505.75,8644110
524129,20250110,330.95,338,324.45,327,1277588
524136,20250110,610.55,610.55,590,591.95,2212720
524156,20250110,46.52,48.4,46.52,47.01,89019
524164,20250110,426.25,426.25,405.65,409.6,9018747
524174,20250110,25.99,27,23.01,24.12,7113438
524200,20250110,1733.6,1733.6,1669.7,1693.1,7900650
524202,20250110,204.5,207,200,203.85,2712191
524204,20250110,110.05,110.05,100.3,100.35,29047
524208,20250110,416,432.2,397,421.45,179405859
524210,20250110,47.21,48.64,47.21,48.4,628
524212,20250110,251.9,258.75,239.4,239.9,7021028
524218,20250110,99.32,101.31,97.5,98.74,1206861
524226,20250110,117.05,119.3,115.6,117.2,4809077
524230,20250110,173.2,174.85,166.5,168.35,22111110
524238,20250110,25.3,26,24.7,25.25,1828736
524280,20250110,207.75,207.75,198.1,199.7,4546078
524288,20250110,95.6,96.99,93,95.08,357861
524314,20250110,79.9,79.9,73.3,77.5,104927
524330,20250110,279.5,289,269.9,273.5,516233
524332,20250110,47.24,47.63,46.06,46.74,6792334
524336,20250110,140.1,149.75,140.05,144.1,295147
524342,20250110,177,177,164.65,165.7,826783
524348,20250110,442.95,443,428.9,429.95,6342849
524370,20250110,67.98,67.98,66.09,66.3,2927083
524372,20250110,1872.25,1883.1,1812,1845.95,10262899
524394,20250110,972.55,976.7,936.9,941.35,7415839
524396,20250110,57.46,58.17,55.97,55.98,50144
524400,20250110,95.85,95.85,87.46,87.53,320566
524404,20250110,271.9,273.75,259.6,260.2,25834964
524408,20250110,171.25,172.85,165,165,122859
524412,20250110,57.5,57.5,57.45,57.45,4714
524414,20250110,18.75,18.75,18.75,18.75,22500
524434,20250110,9.59,9.98,9.57,9.57,790617
524440,20250110,59.99,59.99,56.6,57.85,78114
524444,20250110,3.15,3.21,2.92,3.09,8727588
524458,20250110,16.25,16.25,15.13,15.13,29902
524470,20250110,18.86,18.96,18.03,18.11,10781510
524480,20250110,624,635,610.05,621.65,228116
524488,20250110,4.23,4.44,4.14,4.28,1207532
524494,20250110,1646.15,1673.1,1620.05,1631.3,8836103
524500,20250110,345.1,345.1,330.1,333.15,81349
524502,20250110,75,75,75,75,15000
524506,20250110,816,816,751.05,770.45,887626
524516,20250110,46.26,46.26,46.26,46.26,43206
524518,20250110,91,96.9,91,91,261372
524520,20250110,77.1,77.96,74.8,75.85,4574232
524522,20250110,47.39,49.74,45.03,47.82,356528
524534,20250110,89,89,85.07,85.13,28365
524542,20250110,265,265,243.25,245.1,568350
524548,20250110,105.85,105.85,105.85,105.85,26250
524558,20250110,14582.6,14626.85,13967.75,14025.25,12056833
524564,20250110,6.95,7.05,6.76,6.91,257315
524570,20250110,360.55,392,350,352.65,131147
524572,20250110,84.97,84.97,81.65,81.65,9662756
524576,20250110,19.5,19.5,19,19.34,37942
524580,20250110,27.22,27.22,27.22,27.22,27356
524582,20250110,192,192,177.05,180.4,320521
524590,20250110,11.54,11.54,10.55,10.66,102045
524592,20250110,25.32,25.33,25.32,25.32,1130508
524594,20250110,214.85,214.85,207.1,207.1,1031202
524598,20250110,310.45,310.45,282,282,339620
524602,20250110,47.18,48.39,44,46.79,24726
524606,20250110,35.79,35.79,34.06,35.75,26821
524614,20250110,6.84,6.84,6.27,6.55,703283
524624,20250110,24.5,25.25,23.47,24.99,168486
524628,20250110,16.52,16.56,16.52,16.53,2333
524632,20250110,177.25,184.45,177.25,184.45,36691472
524634,20250110,507.8,507.8,470,476.05,4838602
524636,20250110,80.88,84.18,80.88,84.18,743634
524640,20250110,45.25,45.6,43.42,43.81,402186
524642,20250110,1.34,1.34,1.23,1.32,12188
524648,20250110,167.4,171.2,160.2,162.05,6199308
524652,20250110,28.8,28.8,28.06,28.09,159245
524654,20250110,270,270,263.3,269.55,406511
524661,20250110,11.49,11.49,11.05,11.17,1114644
524663,20250110,27.05,27.88,25.85,26.32,2699687
524667,20250110,550,552.4,529.6,531.2,1350133
524669,20250110,2350,2352.85,2223,2265.7,1559326
524675,20250110,29.8,29.8,27.51,27.94,260670
524687,20250110,17.61,18.32,17.6,17.71,745619
524703,20250110,54.5,54.76,54.49,54.5,78620
524709,20250110,66,71.93,64.15,68.51,8707308
524711,20250110,11.22,11.22,10.45,10.45,300430
524715,20250110,1814.9,1834,1773.8,1786.05,25417525
524717,20250110,767.9,767.9,735,738.75,2506093
524727,20250110,35.95,35.95,35.95,35.95,1150
524731,20250110,1240,1299,1240,1277.55,9693071
524735,20250110,365.45,374.75,356.05,358.1,15336161
524742,20250110,2465.9,2465.9,2348.85,2373.75,55827132
524743,20250110,718.25,721.95,702,713.95,3272677
524748,20250110,40.59,40.59,39.28,40.06,14926
524752,20250110,15.25,15.85,14.44,14.81,263109
524768,20250110,46.64,46.64,42.24,43.3,266070
524774,20250110,1697.55,1772.4,1690.05,1724.7,246912
524790,20250110,279,279,273.45,273.45,766867
524804,20250110,1241.35,1254.75,1183.25,1200.1,55718827
524808,20250110,37.7,37.7,34,36.45,39989
524816,20250110,1289,1293.85,1230.1,1235.5,109281950
524818,20250110,108.9,110.8,106,109.1,230126
524820,20250110,346.5,385.3,346.5,380.9,702107
524824,20250110,117.15,117.7,115,117.45,428491
524828,20250110,338.2,338.2,331.5,332.15,200791
526001,20250110,9.26,9.26,8.98,8.98,850
526025,20250110,17.48,17.48,16.11,16.38,109422
526027,20250110,85.94,99.62,82.06,97.29,3038442
526043,20250110,71.65,71.65,68.9,69.31,41536
526071,20250110,126.9,126.9,126.9,126.9,31725
526073,20250110,1025,1043.85,1005,1026.5,1057830
526081,20250110,16.09,16.66,16.09,16.09,94080
526095,20250110,42,42,37.9,40.29,9875
526113,20250110,20,20.5,19.56,19.56,4167
526115,20250110,17.46,17.46,17.46,17.46,225338
526117,20250110,481,485,467.3,484,101381
526125,20250110,152.05,155,151.8,155,305013
526133,20250110,13,13,11.16,11.26,68720
526137,20250110,178,184,173,174.55,860895
526139,20250110,4.1,4.29,4.1,4.1,941413
526143,20250110,12.96,13.3,12.56,12.7,177158
526159,20250110,125,125,123,123.75,1220027
526161,20250110,155,170,155,160,49362
526169,20250110,331,332,311,313.35,3530943
526173,20250110,40.9,41.39,39.2,40.59,11865684
526179,20250110,251.1,255,242,247.05,564274
526187,20250110,5.18,5.6,4.68,4.68,3270
526193,20250110,30.19,30.19,28.32,28.58,834897
526211,20250110,74,74,71,73,154836
526217,20250110,233.95,246.9,226,229.8,417983
526225,20250110,10.71,10.76,10.71,10.76,3164
526227,20250110,57.01,59,55.25,55.71,3093550
526231,20250110,52.14,53.5,51,52,83435
526237,20250110,113.65,118.45,110.15,115.2,903153
526241,20250110,16.84,17.05,15.64,16.48,154120
526247,20250110,486.05,493.9,466.3,469.8,10162200
526251,20250110,15.6,15.6,15.06,15.06,2924
526263,20250110,194,194,184,184.8,1720626
526269,20250110,261,273.4,253.3,269.55,1100655
526299,20250110,2881.05,2950,2881.05,2915.05,23478279
526301,20250110,39.55,40.75,39,39.38,187097
526315,20250110,72.88,72.88,70.01,70.16,122754
526325,20250110,111,111.7,107.5,108,121204
526335,20250110,12.02,12.6,11.42,12.28,94368
526345,20250110,22.52,23.89,22.14,22.52,1217152
526355,20250110,97,97.95,97,97,89079
526365,20250110,40.06,40.06,37.1,38.28,959095
526367,20250110,1319.3,1319.3,1230.2,1235.65,13045768
526371,20250110,64.9,65.16,62.82,63.01,76262781
526373,20250110,64,64,63,63,15184
526381,20250110,21.32,21.32,20.05,20.26,685004
526397,20250110,462.4,466,440,441.8,1127742
526407,20250110,33,33.92,31,31.94,9449356
526409,20250110,15.53,15.53,15.53,15.53,184341
526415,20250110,18.25,18.3,17.44,17.94,35213510
526423,20250110,154.65,160,149.05,149.15,498418
526433,20250110,1380,1394.95,1307.3,1331.6,6342015
526435,20250110,143.8,143.8,133.65,137.85,166489
526439,20250110,11.51,11.51,11.51,11.51,4097
526441,20250110,1.43,1.43,1.43,1.43,165309
526443,20250110,325.85,325.85,325.85,325.85,62563
526445,20250110,34.4,35.47,34,34.17,682658
526468,20250110,25.99,26.98,23.22,25.67,3780
526471,20250110,40.65,40.9,38.5,40.7,662503
526473,20250110,6.14,6.36,5.82,6.16,229357
526479,20250110,143.45,143.45,136.25,137.9,939083
526481,20250110,61.5,61.5,57.95,59.43,114070
526488,20250110,125.8,125.8,125.8,125.8,377
526490,20250110,8.06,8.07,7.84,8.07,3492723
526492,20250110,216,216,206.3,208.05,1663380
526494,20250110,12.2,12.2,12.2,12.2,134
526500,20250110,51.99,51.99,51.99,51.99,103
526506,20250110,164.05,169.95,158.7,160,4843062
526508,20250110,17.48,18.3,16.61,17.33,99042
526519,20250110,108.75,109.95,105.05,107.95,111768
526521,20250110,58.62,59.15,57.13,57.34,2197444
526525,20250110,25.5,26.67,24.15,24.59,13893
526530,20250110,122,122,113.05,116.55,373912
526532,20250110,11.35,11.56,11.35,11.56,46523
526544,20250110,5.99,5.99,5.31,5.66,4785866
526546,20250110,121.15,121.15,113.11,116.9,5101228
526550,20250110,19.3,19.3,18.51,18.73,354107
526568,20250110,49,49.85,46.65,47.88,52752
526570,20250110,139.55,139.55,139.55,139.55,9768
526574,20250110,34.56,36.27,32.84,32.84,36399
526582,20250110,96.85,96.85,93.6,94.85,1074274
526586,20250110,577,592.75,562.1,567.95,1850023
526588,20250110,21.5,21.75,20.5,21,189641
526596,20250110,486.45,488.55,469.65,472.6,589194
526604,20250110,20.05,20.11,20,20.02,43534
526608,20250110,1290,1290,1220.1,1220.1,1984231
526612,20250110,6540,6571.75,6302.35,6331.35,12471676
526614,20250110,60.25,60.25,60.25,60.25,20244
526616,20250110,64,64,62.31,63.57,89967
526622,20250110,0.7,0.7,0.67,0.68,314876
526638,20250110,89.32,90,89.32,89.32,690456
526640,20250110,53.84,55,52.26,53.05,434152
526642,20250110,36.45,36.45,35,35.09,673489
526650,20250110,163.65,163.65,159,161.45,2088143
526654,20250110,183.65,183.65,181.4,181.4,23000
526666,20250110,833,833,792,800,85755
526668,20250110,232,232,211.4,212.5,1130579
526677,20250110,4.24,4.31,3.96,4.06,100182
526703,20250110,674,695,601,626.6,3102770
526705,20250110,288.05,288.05,264.6,269.95,175724
526709,20250110,22.42,22.42,22.42,22.42,521063
526711,20250110,32.62,32.62,30.75,30.76,6343
526717,20250110,153.35,153.35,142.5,149,721392
526721,20250110,131.6,131.65,126.65,128.65,277924
526723,20250110,222,222,215,220,1221562
526725,20250110,1600.05,1615.4,1600,1615.4,32029
526727,20250110,29,30.7,29,29.43,430191
526729,20250110,477.45,495,454.55,467.5,69755167
526731,20250110,483.05,493.5,450,462.35,13673053
526739,20250110,367.25,373.5,366.55,368.55,454542
526747,20250110,262.85,263.8,250,252.3,5282401
526755,20250110,7.95,8.07,7.31,7.35,318824
526761,20250110,25.77,26.49,25.77,26.49,581
526773,20250110,4.65,4.88,4.54,4.68,1777761
526775,20250110,549.9,640,535.05,577.15,47614114
526783,20250110,7019.95,7040,6724,6814.9,45246340
526797,20250110,290.05,299.7,285.5,294.2,2492075
526807,20250110,1139.95,1139.95,1041.6,1072.05,1363942
526813,20250110,16.01,16.47,15.51,16.47,56733
526817,20250110,1276.5,1276.5,1243.3,1256.6,242791
526821,20250110,372,373.95,349.4,360.8,1655754
526823,20250110,5.08,5.08,4.97,4.97,29
526827,20250110,38.9,38.9,38.2,38.22,240506
526829,20250110,72.5,72.99,69.4,69.78,3841325
526839,20250110,17.55,19.33,17.55,19.33,4740
526841,20250110,31.78,34.89,31.01,31.36,57016
526847,20250110,42,44.99,39,39.82,509179
526849,20250110,130.8,132,129,131.3,51997
526851,20250110,156,156,151.6,153,33542
526853,20250110,84.7,84.7,80.51,80.51,784543
526859,20250110,1.57,1.57,1.47,1.51,117879
526861,20250110,138.9,142.5,135.65,137.3,389654
526865,20250110,5.33,5.33,4.85,5.22,9513
526869,20250110,19.26,19.26,19.26,19.26,2368
526871,20250110,17.17,17.51,16.01,16.49,448476
526873,20250110,56.19,56.19,55.07,55.07,929990
526877,20250110,21.25,21.25,21.25,21.25,2125
526881,20250110,899.95,902.2,852,857.1,15961234
526885,20250110,102,102,97.2,97.2,2387348
526899,20250110,18.31,18.45,17.75,17.83,1110174
526901,20250110,67.48,67.48,60.35,62.25,90515
526905,20250110,14.29,14.29,14.29,14.29,105545
526921,20250110,91,91,88.08,90.93,41376
526931,20250110,119.95,119.95,117.7,117.7,26295
526935,20250110,115.79,115.79,115.79,115.79,147863
526945,20250110,156,158,138.3,142.15,2417824
526947,20250110,315.75,320.95,306.85,310.35,2510868
